Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,Offline,530.505,acc: 60.842,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,SingleStream,2.766377,acc: 58.402,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,MultiStream,22.453048,acc: 58.402,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,Offline,365.612,acc: 58.402,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,SingleStream,3.342217,acc: 64.282,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,MultiStream,27.299528,acc: 64.282,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,Offline,302.699,acc: 64.282,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-224,resnet,SingleStream,2.470836,acc: 64.346,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-224,resnet,MultiStream,20.063584,acc: 64.346,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-224,resnet,Offline,409.007,acc: 64.346,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-224/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-160,resnet,SingleStream,2.270374,acc: 66.384,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-160/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-160,resnet,MultiStream,19.361896,acc: 66.384,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-160/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-160,resnet,Offline,444.469,acc: 66.384,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-160/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-128,resnet,SingleStream,2.343938,acc: 66.604,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-128/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-128,resnet,MultiStream,19.428776,acc: 66.604,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-128/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-128,resnet,Offline,430.817,acc: 66.604,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-128/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-1.0-160,resnet,SingleStream,3.622438,acc: 69.016,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-1.0-160/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-1.0-160,resnet,MultiStream,29.754768,acc: 69.016,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-1.0-160/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-1.0-160,resnet,Offline,279.517,acc: 69.016,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-1.0-160/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.35-224,resnet,SingleStream,3.402398,acc: 60.974,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.35-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.35-224,resnet,MultiStream,29.559752,acc: 60.974,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.35-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.35-224,resnet,Offline,296.884,acc: 60.974,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.35-224/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-128,resnet,SingleStream,1.658005,acc: 57.918,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-128/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-128,resnet,MultiStream,13.481856,acc: 57.918,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-128/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.5-128,resnet,Offline,610.522,acc: 57.918,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.5-128/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-224,resnet,SingleStream,3.12627,acc: 69.262,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-224,resnet,MultiStream,26.365408,acc: 69.262,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-0.75-224,resnet,Offline,322.207,acc: 69.262,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-0.75-224/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-160,resnet,SingleStream,2.786109,acc: 69.106,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-160/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-160,resnet,MultiStream,28.65412,acc: 69.106,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-160/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-160,resnet,Offline,360.66,acc: 69.106,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-160/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-224,resnet,SingleStream,4.410281,acc: 71.678,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-224,resnet,MultiStream,37.103872,acc: 71.678,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v1-precision_float-1.0-224,resnet,Offline,227.939,acc: 71.678,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v1-precision_float-1.0-224/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-224,resnet,SingleStream,3.608859,acc: 65.750,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-224,resnet,MultiStream,29.569528,acc: 65.750,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_04f2547955c98fa44",aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing,mobilenet-v2-precision_float-0.5-224,resnet,Offline,280.556,acc: 65.750,1,"Neoverse-N1",1,16,"N/A","0",open/GATEOverflow/results/aws_c6gn.4xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon_with_live_preprocessing/mobilenet-v2-precision_float-0.5-224/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0a716b830339a23f1",aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon,efficientnet-fp32-lite4,resnet,SingleStream,24.112134,acc: 80.676,1,"Neoverse-V2",1,8,"N/A","0",open/GATEOverflow/results/aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon/efficientnet-fp32-lite4/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0a716b830339a23f1",aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon,efficientnet-fp32-lite4,resnet,MultiStream,219.714688,acc: 80.676,1,"Neoverse-V2",1,8,"N/A","0",open/GATEOverflow/results/aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon/efficientnet-fp32-lite4/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0a716b830339a23f1",aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon,efficientnet-fp32-lite4,resnet,Offline,50.7251,acc: 80.676,1,"Neoverse-V2",1,8,"N/A","0",open/GATEOverflow/results/aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon/efficientnet-fp32-lite4/offline,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_0a716b830339a23f1",aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon,mobilenet-v1-precision_float-0.25-224,resnet,SingleStream,0.970485,acc: 51.848,1,"Neoverse-V2",1,8,"N/A","0",open/GATEOverflow/results/aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon/mobilenet-v1-precision_float-0.25-224/singlestream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_0a716b830339a23f1",aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon,mobilenet-v1-precision_float-0.25-224,resnet,MultiStream,8.06108,acc: 51.848,1,"Neoverse-V2",1,8,"N/A","0",open/GATEOverflow/results/aws_c8g.2xlarge-ctuning_cpp_tflite-cpu-armnn_tflite_vv23.11-using_neon/mobilenet-v1-precision_float-0.25-224/multistream,"armnn_tflite vv23.11","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
